gene	Symbol	Alias	Name	Huh7	PLC	Fold_change
2571.1	GAD1	['CPSQ1', 'GAD', 'SCP']	glutamate decarboxylase 1	27.77	140.93	5.0749009722722365
2572.1	GAD2	GAD65	glutamate decarboxylase 2	51.18	33.52	0.6549433372411099
51380.1	CSAD	['CSD', 'PCAP']	cysteine sulfinic acid decarboxylase	104.475	132.62	1.2693945920076575
2805.1	GOT1	['AST1', 'ASTQTL1', 'GIG18', 'cAspAT', 'cCAT']	glutamic-oxaloacetic transaminase 1	1763.9450000000002	785.14	0.44510458092514216
2806.1	GOT2	['KAT4', 'KATIV', 'KYAT4', 'mitAAT']	glutamic-oxaloacetic transaminase 2	2073.9049999999997	2391.0	1.152897553166611
8659.2	ALDH4A1	['ALDH4', 'P5CD', 'P5CDh']	aldehyde dehydrogenase 4 family member A1	179.87	121.56	0.6758214265858675
8659.1	ALDH4A1	['ALDH4', 'P5CD', 'P5CDh']	aldehyde dehydrogenase 4 family member A1	179.87	121.56	0.6758214265858675
6818.2	SULT1A3	['HAST', 'HAST3', 'M-PST', 'ST1A3', 'ST1A3/ST1A4', 'ST1A4', 'ST1A5', 'STM', 'TL-PST']	sulfotransferase family 1A member 3	17484.39	22311.5	
6817.2	SULT1A1	['HAST1/HAST2', 'P-PST', 'PST', 'ST1A1', 'ST1A3', 'STP', 'STP1', 'TSPST1']	sulfotransferase family 1A member 1	267.93	742.89	2.7727018251035718
6799.2	SULT1A2	['HAST4', 'P-PST', 'P-PST 2', 'ST1A2', 'STP2', 'TSPST2']	sulfotransferase family 1A member 2	247.22	179.78	0.7272065366879702
6817.3	SULT1A1	['HAST1/HAST2', 'P-PST', 'PST', 'ST1A1', 'ST1A3', 'STP', 'STP1', 'TSPST1']	sulfotransferase family 1A member 1	267.93	742.89	2.7727018251035718
6818.3	SULT1A3	['HAST', 'HAST3', 'M-PST', 'ST1A3', 'ST1A3/ST1A4', 'ST1A4', 'ST1A5', 'STM', 'TL-PST']	sulfotransferase family 1A member 3	17484.39	22311.5	
6799.1	SULT1A2	['HAST4', 'P-PST', 'P-PST 2', 'ST1A2', 'STP2', 'TSPST2']	sulfotransferase family 1A member 2	247.22	179.78	0.7272065366879702
6817.1	SULT1A1	['HAST1/HAST2', 'P-PST', 'PST', 'ST1A1', 'ST1A3', 'STP', 'STP1', 'TSPST1']	sulfotransferase family 1A member 1	267.93	742.89	2.7727018251035718
6817.5	SULT1A1	['HAST1/HAST2', 'P-PST', 'PST', 'ST1A1', 'ST1A3', 'STP', 'STP1', 'TSPST1']	sulfotransferase family 1A member 1	267.93	742.89	2.7727018251035718
6817.4	SULT1A1	['HAST1/HAST2', 'P-PST', 'PST', 'ST1A1', 'ST1A3', 'STP', 'STP1', 'TSPST1']	sulfotransferase family 1A member 1	267.93	742.89	2.7727018251035718
4363.1	ABCC1	['ABC29', 'ABCC', 'GS-X', 'MRP', 'MRP1']	ATP binding cassette subfamily C member 1	126.62	279.27	2.2055757384299475
6822.1	SULT2A1	['DHEA-ST', 'DHEAS', 'HST', 'ST2', 'ST2A1', 'ST2A3', 'STD', 'hSTa']	sulfotransferase family 2A member 1	258.85	20.15	0.0778443113772455
6573.2	SLC19A1	['CHMD', 'FOLT', 'IFC-1', 'IFC1', 'REFC', 'RFC', 'RFC1']	solute carrier family 19 member 1	82.905	113.09	1.3640914299499427
6573.1	SLC19A1	['CHMD', 'FOLT', 'IFC-1', 'IFC1', 'REFC', 'RFC', 'RFC1']	solute carrier family 19 member 1	82.905	113.09	1.3640914299499427
316.1	AOX1	['AO', 'AOH1']	aldehyde oxidase 1	90.43	56.03	0.6195952670573924
6570.1	SLC18A1	['CGAT', 'VAT1', 'VMAT1']	solute carrier family 18 member A1	29.134999999999998	29.78	1.0221383216063156
6571.1	SLC18A2	['PKDYS2', 'SVAT', 'SVMT', 'VAT2', 'VMAT2']	solute carrier family 18 member A2	34.075	25.75	0.755685986793837
2348.2	FOLR1	['FBP', 'FOLR', 'FRalpha']	folate receptor alpha	68.13499999999999	162.49	2.3848242459822417
2352.1	FOLR3	['FR-G', 'FR-gamma', 'FRgamma', 'gamma-hFR']	folate receptor gamma	50.165	69.25	1.380444533040965
2348.4	FOLR1	['FBP', 'FOLR', 'FRalpha']	folate receptor alpha	68.13499999999999	162.49	2.3848242459822417
2348.6	FOLR1	['FBP', 'FOLR', 'FRalpha']	folate receptor alpha	68.13499999999999	162.49	2.3848242459822417
2348.3	FOLR1	['FBP', 'FOLR', 'FRalpha']	folate receptor alpha	68.13499999999999	162.49	2.3848242459822417
2348.1	FOLR1	['FBP', 'FOLR', 'FRalpha']	folate receptor alpha	68.13499999999999	162.49	2.3848242459822417
2348.5	FOLR1	['FBP', 'FOLR', 'FRalpha']	folate receptor alpha	68.13499999999999	162.49	2.3848242459822417
4125.1	MAN2B1	['LAMAN', 'MANB']	mannosidase alpha class 2B member 1	232.925	371.62	1.5954491789202532
53947.1	A4GALT	['A14GALT', 'A4GALT1', 'Gb3S', 'P(k)', 'P1', 'P1PK', 'PK']	alpha 1,4-galactosyltransferase (P blood group)	57.09	75.94	1.330180416885619
51146.1	A4GNT	alpha4GnT	alpha-1,4-N-acetylglucosaminyltransferase	27.785	29.09	1.0469677883750226
28.1	ABO	['A3GALNT', 'A3GALT1', 'GTB', 'NAGAT']	ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase	37.519999999999996	30.56	0.8144989339019191
206358.1	SLC36A1	['Dct1', 'LYAAT1', 'PAT1', 'TRAMD3']	solute carrier family 36 member 1	103.57	107.4	1.036979820411316
6538.1	SLC6A11	['GAT-3', 'GAT3', 'GAT4']	solute carrier family 6 member 11	54.96	42.84	0.7794759825327512
6529.1	SLC6A1	['GABATHG', 'GABATR', 'GAT1', 'MAE']	solute carrier family 6 member 1	23.355	24.54	1.0507385998715477
6540.1	SLC6A13	['GAT-2', 'GAT2', 'GAT3']	solute carrier family 6 member 13	84.705	88.25	1.0418511303937195
6539.1	SLC6A12	['BGT-1', 'BGT1', 'GAT2']	solute carrier family 6 member 12	47.724999999999994	38.7	0.8108957569408068
10449.1	ACAA2	DSAEC	acetyl-CoA acyltransferase 2	2693.6949999999997	1358.88	0.5044669125494906
3032.1	HADHB	['ECHB', 'MSTP029', 'MTPB', 'TP-BETA']	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	1610.5900000000001	1935.78	1.2019073755580252
38.1	ACAT1	['ACAT', 'MAT', 'T2', 'THIL']	acetyl-CoA acetyltransferase 1	980.405	1698.68	1.732630902535177
3030.1	HADHA	['ECHA', 'GBP', 'HADH', 'LCEH', 'LCHAD', 'MTPA', 'TP-ALPHA']	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha	1143.42	1279.0	1.1185741022546396
39.1	ACAT2		acetyl-CoA acetyltransferase 2	2695.4700000000003	1330.45	0.4935873892122709
30.1	ACAA1	['ACAA', 'PTHIO', 'THIO']	acetyl-CoA acyltransferase 1	1160.01	375.79	0.3239541038439324
32.1	ACACB	['ACC2', 'ACCB', 'HACC275']	acetyl-CoA carboxylase beta	89.15	105.69	1.185530005608525
9197.1	SLC33A1	['ACATN', 'AT-1', 'AT1', 'CCHLND', 'SPG42']	solute carrier family 33 member 1	111.785	86.48	0.7736279465044505
84532.1	ACSS1	['ACAS2L', 'ACECS1', 'AceCS2L']	acyl-CoA synthetase short chain family member 1	61.485	66.9	1.088070261039278
79611.1	ACSS3		acyl-CoA synthetase short chain family member 3	446.72	145.62	0.3259760028653295
64841.1	GNPNAT1	['GNA1', 'GNPNAT', 'Gpnat1']	glucosamine-phosphate N-acetyltransferase 1	626.4549999999999	605.84	0.9670926084076272
55577.1	NAGK	['GNK', 'HSA242910']	N-acetylglucosamine kinase	760.065	598.79	0.787814200101307
5238.1	PGM3	['AGM1', 'IMD23', 'PAGM', 'PGM 3']	phosphoglucomutase 3	478.58000000000004	401.68	0.8393163107526431
9487.1	PIGL	CHIME	phosphatidylinositol glycan anchor biosynthesis class L	108.62	78.38	0.7215982323697293
162417.1	NAGS	['AGAS', 'ARGA']	N-acetylglutamate synthase	108.345	34.56	0.31898103281185103
43.2	ACHE	['ACEE', 'ARACHE', 'N-ACHE', 'YT']	acetylcholinesterase (Cartwright blood group)	22.58	20.44	0.9052258635961029
43.1	ACHE	['ACEE', 'ARACHE', 'N-ACHE', 'YT']	acetylcholinesterase (Cartwright blood group)	22.58	20.44	0.9052258635961029
6572.1	SLC18A3	['CMS21', 'VACHT']	solute carrier family 18 member A3	33.705	28.22	0.8372645008159026
47.1	ACLY	['ACL', 'ATPCL', 'CLATP']	ATP citrate lyase	926.19	671.34	0.7248404754963884
47.2	ACLY	['ACL', 'ATPCL', 'CLATP']	ATP citrate lyase	926.19	671.34	0.7248404754963884
54187.1	NANS	['HEL-S-100', 'SAS', 'SEMDCG', 'SEMDG']	N-acetylneuraminate synthase	949.55	693.14	0.7299668263914486
26503.1	SLC17A5	['AST', 'ISSD', 'NSD', 'SD', 'SIALIN', 'SIASD', 'SLD']	solute carrier family 17 member 5	461.775	987.82	2.1391803367440856
54.1	ACP5	['HPAP', 'TRACP5a', 'TRACP5b', 'TRAP', 'TrATPase']	acid phosphatase 5, tartrate resistant	79.455	46.02	0.5791957711912403
140838.1	NANP	['C20orf147', 'HDHD4', 'dJ694B14.3']	N-acetylneuraminic acid phosphatase	17484.39	22311.5	
51205.1	ACP6	['ACPL1', 'LPAP', 'PACPL1']	acid phosphatase 6, lysophosphatidic	318.09	286.86	0.901820239554843
34.1	ACADM	['ACAD1', 'MCAD', 'MCADH']	acyl-CoA dehydrogenase medium chain	741.24	1442.94	1.946656953213534
36.1	ACADSB	['2-MEBCAD', 'ACAD7', 'SBCAD']	acyl-CoA dehydrogenase short/branched chain	351.03999999999996	156.58	0.44604603463992715
35.1	ACADS	['ACAD3', 'SCAD']	acyl-CoA dehydrogenase short chain	116.845	129.13	1.1051392870897343
80724.1	ACAD10		acyl-CoA dehydrogenase family member 10	65.945	64.97	0.9852149518538177
84129.1	ACAD11	ACAD-11	acyl-CoA dehydrogenase family member 11	252.72000000000003	135.37	0.5356521050965495
28976.1	ACAD9	['MC1DN20', 'NPD002']	acyl-CoA dehydrogenase family member 9	534.7950000000001	342.18	0.6398339550668947
27034.1	ACAD8	['ACAD-8', 'ARC42']	acyl-CoA dehydrogenase family member 8	187.37	119.65	0.6385760794150611
3712.1	IVD	ACAD2	isovaleryl-CoA dehydrogenase	136.495	224.71	1.6462874097952307
134526.1	ACOT12	['CACH-1', 'Cach', 'STARD15', 'THEAL']	acyl-CoA thioesterase 12	60.300000000000004	31.54	0.5230514096185738
51.2	ACOX1	['ACOX', 'PALMCOX', 'SCOX']	acyl-CoA oxidase 1	214.88	392.7	1.8275316455696202
51.1	ACOX1	['ACOX', 'PALMCOX', 'SCOX']	acyl-CoA oxidase 1	214.88	392.7	1.8275316455696202
95.1	ACY1	['ACY-1', 'ACY1D', 'HEL-S-5']	aminoacylase 1	624.72	466.72	0.747086694839288
50.1	ACO2	['ACONM', 'HEL-S-284', 'ICRD', 'OCA8', 'OPA9']	aconitase 2	445.33000000000004	456.13	1.0242516785305278
48.1	ACO1	['ACONS', 'HEL60', 'IREB1', 'IREBP', 'IREBP1', 'IRP1']	aconitase 1	624.275	614.9	0.9849825797925593
8309.1	ACOX2	['BCOX', 'BRCACOX', 'BRCOX', 'CBAS6', 'THCCox']	acyl-CoA oxidase 2	396.45	98.39	0.24817757598688361
52.2	ACP1	['HAAP', 'LMW-PTP', 'LMWPTP']	acid phosphatase 1	1005.24	858.22	0.8537463690263022
52.1	ACP1	['HAAP', 'LMW-PTP', 'LMWPTP']	acid phosphatase 1	1005.24	858.22	0.8537463690263022
52.3	ACP1	['HAAP', 'LMW-PTP', 'LMWPTP']	acid phosphatase 1	1005.24	858.22	0.8537463690263022
55.1	ACPP	"[""5'-NT"", 'ACP-3', 'ACP3']"	acid phosphatase, prostate	25.615000000000002	22.72	0.886980284989264
788.1	SLC25A20	['CAC', 'CACT']	solute carrier family 25 member 20	544.8	225.07	0.41312408223201175
55902.2	ACSS2	['ACAS2', 'ACECS', 'ACS', 'ACSA', 'dJ1161H23.1']	acyl-CoA synthetase short chain family member 2	381.555	374.96	0.9827154669706857
55902.1	ACSS2	['ACAS2', 'ACECS', 'ACS', 'ACSA', 'dJ1161H23.1']	acyl-CoA synthetase short chain family member 2	381.555	374.96	0.9827154669706857
65985.1	AACS	['ACSF1', 'SUR-5']	acetoacetyl-CoA synthetase	243.51	618.06	2.5381298509301464
438.1	ASMT	['ASMTY', 'HIOMT', 'HIOMTY']	acetylserotonin O-methyltransferase	17484.39	22311.5	
1571.1	CYP2E1	['CPE1', 'CYP2E', 'P450-J', 'P450C2E']	cytochrome P450 family 2 subfamily E member 1	30.485	28.31	0.9286534361161226
100.1	ADA		adenosine deaminase	101.07999999999998	382.65	3.785615354174911
3177.1	SLC29A2	['DER12', 'ENT2', 'HNP36']	solute carrier family 29 member 2	227.605	102.73	0.45135212319588763
204.3	AK2	ADK2	adenylate kinase 2	250.065	196.35	0.7851958490792393
205.2	AK4	['AK 4', 'AK3', 'AK3L1', 'AK3L2']	adenylate kinase 4	1120.565	335.65	0.29953639458665937
205.3	AK4	['AK 4', 'AK3', 'AK3L1', 'AK3L2']	adenylate kinase 4	1120.565	335.65	0.29953639458665937
204.1	AK2	ADK2	adenylate kinase 2	250.065	196.35	0.7851958490792393
204.2	AK2	ADK2	adenylate kinase 2	250.065	196.35	0.7851958490792393
205.1	AK4	['AK 4', 'AK3', 'AK3L1', 'AK3L2']	adenylate kinase 4	1120.565	335.65	0.29953639458665937
26289.1	AK5	AK6	adenylate kinase 5	44.44	51.22	1.1525652565256526
26289.2	AK5	AK6	adenylate kinase 5	44.44	51.22	1.1525652565256526
50808.1	AK3	['AK3L1', 'AK6', 'AKL3L', 'AKL3L1', 'FIX']	adenylate kinase 3	1120.565	335.65	0.29953639458665937
262.1	AMD1	['ADOMETDC', 'AMD', 'SAMDC']	adenosylmethionine decarboxylase 1	1269.775	1104.98	0.8702171644582701
114.1	ADCY8	['AC8', 'ADCY3', 'HBAC1']	adenylate cyclase 8	26.92	28.51	1.0590638930163447
196883.1	ADCY4	AC4	adenylate cyclase 4	108.665	62.99	0.5796714673537937
111.1	ADCY5	['AC5', 'FDFM']	adenylate cyclase 5	17484.39	22311.5	
115.1	ADCY9	['AC9', 'ACIX']	adenylate cyclase 9	350.495	125.99	0.359463045121899
55811.1	ADCY10	['HCA2', 'HEL-S-7a', 'SAC', 'SACI', 'Sacy', 'hsAC']	adenylate cyclase 10	29.975	26.15	0.8723936613844869
107.1	ADCY1	['AC1', 'DFNB44']	adenylate cyclase 1	32.89	35.25	1.0717543326238979
108.1	ADCY2	['AC2', 'HBAC2']	adenylate cyclase 2	41.465	34.1	0.8223803207524418
112.2	ADCY6	['AC6', 'LCCS8']	adenylate cyclase 6	215.875	264.13	1.2235321366531557
113.1	ADCY7	AC7	adenylate cyclase 7	49.635	40.38	0.8135388334844365
112.1	ADCY6	['AC6', 'LCCS8']	adenylate cyclase 6	215.875	264.13	1.2235321366531557
109.1	ADCY3	['AC-III', 'AC3', 'BMIQ19']	adenylate cyclase 3	47.155	153.73	3.260099671296787
2030.1	SLC29A1	ENT1	solute carrier family 29 member 1 (Augustine blood group)	244.565	449.88	1.8395109684541942
9154.2	SLC28A1	['CNT1', 'HCNT1', 'URCTU']	solute carrier family 28 member 1	41.739999999999995	42.12	1.0091039770004793
9153.1	SLC28A2	['CNT2', 'HCNT2', 'HsT17153', 'SPNT1']	solute carrier family 28 member 2	35.3	35.39	1.0025495750708215
9154.1	SLC28A1	['CNT1', 'HCNT1', 'URCTU']	solute carrier family 28 member 1	41.739999999999995	42.12	1.0091039770004793
64078.1	SLC28A3	CNT3	solute carrier family 28 member 3	62.06	59.02	0.9510151466322914
55315.1	SLC29A3	['ENT3', 'HCLAP', 'HJCD', 'PHID']	solute carrier family 29 member 3	819.0999999999999	622.06	0.7594432914174094
11164.1	NUDT5	['YSA1', 'YSA1H', 'YSAH1', 'hNUDT5']	nudix hydrolase 5	1306.575	1284.42	0.9830434533034843
952.1	CD38	['ADPRC 1', 'ADPRC1']	CD38 molecule	127.28	91.61	0.7197517284726587
1375.3	CPT1B	['CPT1-M', 'CPT1M', 'CPTI', 'CPTI-M', 'M-CPT1', 'MCCPT1', 'MCPT1']	carnitine palmitoyltransferase 1B	54.480000000000004	62.49	1.1470264317180616
1374.1	CPT1A	['CPT1', 'CPT1-L', 'L-CPT1']	carnitine palmitoyltransferase 1A	35.34	92.97	2.630730050933786
1375.1	CPT1B	['CPT1-M', 'CPT1M', 'CPTI', 'CPTI-M', 'M-CPT1', 'MCCPT1', 'MCPT1']	carnitine palmitoyltransferase 1B	54.480000000000004	62.49	1.1470264317180616
1375.2	CPT1B	['CPT1-M', 'CPT1M', 'CPTI', 'CPTI-M', 'M-CPT1', 'MCCPT1', 'MCPT1']	carnitine palmitoyltransferase 1B	54.480000000000004	62.49	1.1470264317180616
126129.1	CPT1C	['CATL1', 'CPT1-B', 'CPT1P', 'CPTI-B', 'CPTIC', 'SPG73']	carnitine palmitoyltransferase 1C	26.17	40.02	1.5292319449751623
1375.4	CPT1B	['CPT1-M', 'CPT1M', 'CPTI', 'CPTI-M', 'M-CPT1', 'MCCPT1', 'MCPT1']	carnitine palmitoyltransferase 1B	54.480000000000004	62.49	1.1470264317180616
1376.1	CPT2	['CPT1', 'CPTASE', 'IIAE4']	carnitine palmitoyltransferase 2	206.485	159.51	0.7725016345012954
9061.1	PAPSS1	['ATPSK1', 'PAPSS', 'SK1']	3'-phosphoadenosine 5'-phosphosulfate synthase 1	726.0999999999999	718.38	0.9893678556672636
9060.1	PAPSS2	['ATPSK2', 'BCYM4', 'SK2']	3'-phosphoadenosine 5'-phosphosulfate synthase 2	452.83	485.66	1.0724996135415057
158.2	ADSL	['AMPS', 'ASASE', 'ASL']	adenylosuccinate lyase	1533.44	1632.08	1.064325959933222
158.1	ADSL	['AMPS', 'ASASE', 'ASL']	adenylosuccinate lyase	1533.44	1632.08	1.064325959933222
11041.1	B4GAT1	['B3GN-T1', 'B3GNT1', 'B3GNT6', 'BETA3GNTI', 'MDDGA13', 'iGAT', 'iGNT']	beta-1,4-glucuronyltransferase 1	3033.05	619.13	0.2041278580966354
374907.1	B3GNT8	['B3GALT7', 'BGALT15', 'beta3Gn-T8']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8	43.879999999999995	38.17	0.8698723792160439
10331.1	B3GNT3	['B3GAL-T8', 'B3GN-T3', 'B3GNT-3', 'HP10328', 'TMEM3', 'beta3Gn-T3']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	109.38499999999999	118.18	1.0804040773415005
10678.1	B3GNT2	['3-Gn-T1', '3-Gn-T2', 'B3GN-T2', 'B3GNT', 'B3GNT-2', 'B3GNT1', 'BETA3GNT', 'BGNT2', 'BGnT-2', 'beta-1', 'beta3Gn-T1', 'beta3Gn-T2']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2	182.135	140.65	0.7722293902874242
79369.1	B3GNT4	['B3GN-T4', 'beta3Gn-T4']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	94.91999999999999	102.68	1.0817530552043828
93010.1	B3GNT7	beta3GnT7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7	27.305	26.67	0.9767441860465117
374907.2	B3GNT8	['B3GALT7', 'BGALT15', 'beta3Gn-T8']	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8	43.879999999999995	38.17	0.8698723792160439
